0	8	0.44	6.445	Biker
1	8	0.44	6.445	Biker
2	8	0.44	6.445	Biker
3	8	0.44	6.445	Biker
4	8	0.44	6.445	Biker
5	8	0.44	6.445	Biker
6	8	0.44	6.445	Biker
7	8	0.44	6.445	Biker
8	8	0.44	6.445	Biker
9	8	0.44	6.445	Biker
10	8	0.44	6.445	Biker
11	8	0.44	6.445	Biker
12	8	0.44	6.445	Biker
13	8	0.44	6.445	Biker
14	8	0.44	6.445	Biker
15	8	0.44	6.445	Biker
16	8	0.44	6.445	Biker
17	8	0.44	6.445	Biker
18	8	0.44	6.445	Biker
19	8	0.44	6.445	Biker
20	8	0.44	6.445	Biker
21	8	0.44	6.445	Biker
22	8	0.44	6.445	Biker
23	8	0.44	6.445	Biker
24	8	0.44	6.445	Biker
25	8	0.44	6.445	Biker
26	8	0.44	6.445	Biker
27	8	0.44	6.445	Biker
28	8	0.44	6.445	Biker
29	8	0.44	6.445	Biker
30	8	0.44	6.445	Biker
31	8	0.44	6.445	Biker
32	8	0.44	6.445	Biker
33	8	0.44	6.445	Biker
34	8	0.44	6.445	Biker
35	8	0.44	6.445	Biker
36	8	0.44	6.445	Biker
37	8	0.44	6.445	Biker
38	8	0.44	6.445	Biker
39	8	0.44	6.445	Biker
40	8	0.44	6.445	Biker
41	8	0.44	6.445	Biker
42	8	0.44	6.445	Biker
43	8	0.44	6.445	Biker
44	8	0.44	6.445	Biker
45	8	0.44	6.445	Biker
46	8	0.44	6.445	Biker
47	8	0.44	6.445	Biker
48	8	0.44	6.445	Biker
49	8	0.44	6.445	Biker
50	8	0.44	6.445	Biker
51	8	0.44	6.445	Biker
52	8	0.44	6.445	Biker
53	8	0.44	6.445	Biker
54	8	0.44	6.445	Biker
55	8	0.44	6.445	Biker
56	8	0.44	6.445	Biker
57	8	0.44	6.445	Biker
58	8	0.44	6.445	Biker
59	8	0.44	6.445	Biker
60	8	0.44	6.445	Biker
61	8	0.44	6.445	Biker
62	8	0.44	6.445	Biker
63	8	0.44	6.445	Biker
64	8	0.44	6.445	Biker
65	8	0.44	6.445	Biker
66	8	0.44	6.445	Biker
67	8	0.44	6.445	Biker
68	8	0.44	6.445	Biker
69	8	0.44	6.445	Biker
70	8	0.44	6.445	Biker
71	8	0.44	6.445	Biker
72	8	0.44	6.445	Biker
73	8	0.44	6.445	Biker
74	8	0.44	6.445	Biker
75	8	0.44	6.445	Biker
76	8	0.44	6.445	Biker
77	8	0.44	6.445	Biker
78	8	0.44	6.445	Biker
79	8	0.44	6.445	Biker
80	8	0.44	6.445	Biker
81	8	0.44	6.445	Biker
82	8	0.44	6.445	Biker
83	8	0.44	6.445	Biker
84	8	0.44	6.445	Biker
85	8	0.44	6.445	Biker
86	8	0.44	6.445	Biker
87	8	0.44	6.445	Biker
88	8	0.44	6.445	Biker
89	8	0.44	6.445	Biker
90	8	0.44	6.445	Biker
91	8	0.44	6.445	Biker
92	8	0.44	6.445	Biker
93	8	0.44	6.445	Biker
94	8	0.44	6.445	Biker
95	8	0.44	6.445	Biker
96	8	0.44	6.445	Biker
97	8	0.44	6.445	Biker
98	8	0.44	6.445	Biker
99	8	0.44	6.445	Biker
100	8	0.44	6.445	Biker
101	8	0.42	6.425	Biker
102	8	0.42	6.425	Biker
103	8	0.41	6.405	Biker
104	8	0.4	6.405	Biker
105	8	0.4	6.4	Biker
106	8	0.39	6.39	Biker
107	8	0.39	6.38	Biker
108	8	0.38	6.375	Biker
109	8	0.37	6.375	Biker
110	8	0.37	6.365	Biker
111	8	0.37	6.355	Biker
112	8	0.35	6.345	Biker
113	8	0.35	6.335	Biker
114	8	0.35	6.33	Biker
115	8	0.34	6.33	Biker
116	8	0.33	6.31	Biker
117	8	0.33	6.31	Biker
118	8	0.32	6.305	Biker
119	8	0.32	6.295	Biker
120	8	0.3	6.295	Biker
121	8	0.3	6.275	Biker
122	8	0.3	6.275	Biker
123	8	0.32	6.26	Biker
124	8	0.45	6.24	Biker
125	8	0.58	6.225	Biker
126	8	0.71	6.205	Biker
127	8	0.85	6.2	Biker
128	8	0.98	6.18	Biker
129	8	1.11	6.16	Biker
130	8	1.24	6.145	Biker
131	8	1.36	6.13	Biker
132	8	1.46	6.13	Biker
133	8	1.58	6.13	Biker
134	8	1.68	6.13	Biker
135	8	1.78	6.13	Biker
136	8	1.895	6.11	Biker
137	8	1.995	6.11	Biker
138	8	2.115	6.11	Biker
139	8	2.215	6.11	Biker
140	8	2.33	6.11	Biker
141	8	2.45	6.09	Biker
142	8	2.57	6.09	Biker
143	8	2.71	6.09	Biker
144	8	2.83	6.09	Biker
145	8	2.96	6.09	Biker
146	8	3.09	6.09	Biker
147	8	3.22	6.09	Biker
148	8	3.34	6.09	Biker
149	8	3.48	6.09	Biker
150	8	3.6	6.09	Biker
151	8	3.74	6.09	Biker
152	8	3.855	6.07	Biker
153	8	3.975	6.07	Biker
154	8	4.115	6.06	Biker
155	8	4.235	6.06	Biker
156	8	4.35	6.06	Biker
157	8	4.49	6.04	Biker
158	8	4.61	6.04	Biker
159	8	4.75	6.04	Biker
