0	1	10.74	3.645	Sedan
1	1	10.74	3.645	Sedan
4	1	10.72	3.685	Sedan
5	1	10.72	3.685	Sedan
8	1	10.855	3.7	Sedan
9	1	10.855	3.7	Sedan
16	1	10.705	3.65	Sedan
17	1	10.705	3.65	Sedan
30	1	10.645	3.615	Sedan
31	1	10.645	3.615	Sedan
32	1	10.685	3.615	Sedan
33	1	10.685	3.615	Sedan
34	1	10.685	3.615	Sedan
34	2	9.61	4.875	Sedan
35	1	10.685	3.615	Sedan
35	2	9.61	4.875	Sedan
36	2	9.87	4.85	Sedan
37	2	9.87	4.85	Sedan
42	2	10.225	4.775	Sedan
43	2	10.225	4.775	Sedan
44	2	10.445	4.76	Sedan
45	2	10.445	4.76	Sedan
48	1	10.705	3.65	Sedan
48	2	10.595	4.705	Sedan
48	5	9.89	4.76	Sedan
49	1	10.705	3.65	Sedan
49	2	10.595	4.705	Sedan
49	5	9.89	4.76	Sedan
68	1	10.705	3.65	Sedan
68	6	7.865	5.135	Sedan
69	1	10.705	3.65	Sedan
69	6	7.865	5.135	Sedan
94	6	8.215	5.225	Sedan
95	6	8.215	5.225	Sedan
100	3	8.415	5.285	Sedan
101	3	8.415	5.285	Sedan
134	1	11.11	3.965	Sedan
135	1	11.11	3.965	Sedan
146	1	11.15	3.965	Sedan
147	1	11.15	3.965	Sedan
152	3	8.365	5.195	Sedan
152	7	10.01	3.19	Sedan
153	3	8.365	5.195	Sedan
153	7	10.01	3.19	Sedan
158	3	8.31	5.185	Sedan
158	8	9.085	3.365	Sedan
159	3	8.31	5.185	Sedan
159	8	9.085	3.365	Sedan
0	1	10.74	3.645	Sedan
1	1	10.74	3.645	Sedan
4	1	10.72	3.685	Sedan
5	1	10.72	3.685	Sedan
8	1	10.855	3.7	Sedan
9	1	10.855	3.7	Sedan
16	1	10.705	3.65	Sedan
17	1	10.705	3.65	Sedan
30	1	10.645	3.615	Sedan
31	1	10.645	3.615	Sedan
32	1	10.685	3.615	Sedan
33	1	10.685	3.615	Sedan
34	1	10.685	3.615	Sedan
34	2	9.61	4.875	Sedan
35	1	10.685	3.615	Sedan
35	2	9.61	4.875	Sedan
36	2	9.87	4.85	Sedan
37	2	9.87	4.85	Sedan
42	2	10.225	4.775	Sedan
43	2	10.225	4.775	Sedan
44	2	10.445	4.76	Sedan
45	2	10.445	4.76	Sedan
48	1	10.705	3.65	Sedan
48	2	10.595	4.705	Sedan
48	5	9.89	4.76	Sedan
49	1	10.705	3.65	Sedan
49	2	10.595	4.705	Sedan
49	5	9.89	4.76	Sedan
68	1	10.705	3.65	Sedan
68	6	7.865	5.135	Sedan
69	1	10.705	3.65	Sedan
69	6	7.865	5.135	Sedan
94	6	8.215	5.225	Sedan
95	6	8.215	5.225	Sedan
100	3	8.415	5.285	Sedan
101	3	8.415	5.285	Sedan
134	1	11.11	3.965	Sedan
135	1	11.11	3.965	Sedan
146	1	11.15	3.965	Sedan
147	1	11.15	3.965	Sedan
152	3	8.365	5.195	Sedan
152	7	10.01	3.19	Sedan
153	3	8.365	5.195	Sedan
153	7	10.01	3.19	Sedan
158	3	8.31	5.185	Sedan
158	8	9.085	3.365	Sedan
159	3	8.31	5.185	Sedan
159	8	9.085	3.365	Sedan
