100	0	0.365	10.91	Biker
101	0	0.365	10.91	Biker
102	0	0.365	10.91	Biker
103	0	0.365	10.91	Biker
104	0	0.365	10.91	Biker
105	0	0.365	10.91	Biker
106	0	0.365	10.91	Biker
107	0	0.365	10.91	Biker
108	0	0.365	10.91	Biker
109	0	0.365	10.91	Biker
110	0	0.365	10.91	Biker
111	0	0.365	10.91	Biker
112	0	0.365	10.91	Biker
113	0	0.365	10.91	Biker
114	0	0.365	10.91	Biker
115	0	0.365	10.91	Biker
116	0	0.365	10.91	Biker
117	0	0.525	10.91	Biker
118	0	0.75	10.91	Biker
119	0	0.97	10.91	Biker
120	0	1.195	10.95	Biker
121	0	1.415	10.95	Biker
122	0	1.635	10.95	Biker
123	0	1.855	10.95	Biker
124	0	2.075	10.99	Biker
125	0	2.295	10.99	Biker
126	0	2.515	10.99	Biker
127	0	2.735	10.99	Biker
128	0	2.955	11.03	Biker
129	0	3.175	11.03	Biker
130	0	3.4	11.03	Biker
131	0	3.62	11.075	Biker
132	0	3.845	11.075	Biker
133	0	4.065	11.075	Biker
134	0	4.285	11.075	Biker
135	0	4.54	11.115	Biker
136	0	4.815	11.115	Biker
137	0	5.075	11.155	Biker
138	0	5.335	11.155	Biker
139	0	5.59	11.155	Biker
140	0	5.835	11.175	Biker
141	0	6.085	11.175	Biker
142	0	6.345	11.195	Biker
143	0	6.605	11.195	Biker
144	0	6.85	11.22	Biker
145	0	7.105	11.22	Biker
146	0	7.365	11.22	Biker
147	0	7.615	11.24	Biker
148	0	7.865	11.24	Biker
149	0	8.12	11.26	Biker
150	0	8.375	11.26	Biker
151	0	8.635	11.26	Biker
152	0	8.895	11.26	Biker
153	0	9.135	11.26	Biker
154	0	9.385	11.26	Biker
155	0	9.645	11.22	Biker
156	0	9.905	11.22	Biker
157	0	10.145	11.18	Biker
158	0	10.385	11.13	Biker
159	0	10.605	11.09	Biker
160	0	10.845	11.05	Biker
161	0	11.065	11.01	Biker
162	0	11.305	10.97	Biker
163	0	11.525	10.93	Biker
164	0	11.765	10.89	Biker
165	0	11.985	10.85	Biker
166	0	12.225	10.85	Biker
167	0	12.445	10.81	Biker
168	0	12.685	10.76	Biker
169	0	12.885	10.76	Biker
170	0	13.035	10.76	Biker
171	0	13.035	10.76	Biker
172	0	13.035	10.76	Biker
173	0	13.035	10.76	Biker
174	0	13.035	10.76	Biker
175	0	13.035	10.76	Biker
176	0	13.035	10.76	Biker
177	0	13.035	10.76	Biker
178	0	13.035	10.76	Biker
179	0	13.035	10.76	Biker
180	0	13.035	10.76	Biker
181	0	13.035	10.76	Biker
182	0	13.035	10.76	Biker
183	0	13.035	10.76	Biker
184	0	13.035	10.76	Biker
185	0	13.035	10.76	Biker
186	0	13.035	10.76	Biker
187	0	13.035	10.76	Biker
188	0	13.035	10.76	Biker
189	0	13.035	10.76	Biker
190	0	13.035	10.76	Biker
191	0	13.035	10.76	Biker
192	0	13.035	10.76	Biker
193	0	13.035	10.76	Biker
194	0	13.035	10.76	Biker
195	0	13.035	10.76	Biker
196	0	13.035	10.76	Biker
197	0	13.035	10.76	Biker
198	0	13.035	10.76	Biker
199	0	13.035	10.76	Biker
200	0	13.035	10.76	Biker
201	0	13.035	10.76	Biker
202	0	13.035	10.76	Biker
203	0	13.035	10.76	Biker
204	0	13.035	10.76	Biker
205	0	13.035	10.76	Biker
206	0	13.035	10.76	Biker
200	1	0.39	10.95	Cart
201	1	0.39	10.95	Cart
202	1	0.39	10.95	Cart
203	1	0.39	10.95	Cart
204	1	0.39	10.95	Cart
205	1	0.39	10.95	Cart
206	1	0.39	10.95	Cart
207	1	0.39	10.95	Cart
208	1	0.39	10.95	Cart
209	1	0.39	10.95	Cart
210	1	0.39	10.95	Cart
211	1	0.39	10.95	Cart
212	1	0.39	10.95	Cart
213	1	0.39	10.95	Cart
214	1	0.39	10.95	Cart
215	1	0.39	10.95	Cart
216	1	0.39	10.95	Cart
217	1	0.39	10.95	Cart
218	1	0.39	10.95	Cart
219	1	0.39	10.95	Cart
220	1	0.39	10.95	Cart
221	1	0.39	10.95	Cart
222	1	0.39	10.95	Cart
223	1	0.39	10.95	Cart
224	1	0.39	10.95	Cart
225	1	0.39	10.95	Cart
226	1	0.39	10.95	Cart
227	1	0.39	10.95	Cart
228	1	0.39	10.95	Cart
229	1	0.39	10.95	Cart
230	1	0.39	10.95	Cart
231	1	0.39	10.95	Cart
232	1	0.39	10.95	Cart
233	1	0.39	10.95	Cart
234	1	0.39	10.95	Cart
235	1	0.39	10.95	Cart
236	1	0.39	10.95	Cart
237	1	0.39	10.95	Cart
238	1	0.39	10.95	Cart
239	1	0.39	10.95	Cart
240	1	0.39	10.95	Cart
241	1	0.39	10.95	Cart
242	1	0.39	10.95	Cart
243	1	0.39	10.95	Cart
244	1	0.39	10.95	Cart
245	1	0.39	10.95	Cart
246	1	0.39	10.95	Cart
247	1	0.39	10.95	Cart
248	1	0.39	10.95	Cart
249	1	0.39	10.95	Cart
250	1	0.39	10.95	Cart
251	1	0.39	10.95	Cart
252	1	0.39	10.95	Cart
253	1	0.39	10.95	Cart
254	1	0.39	10.95	Cart
255	1	0.39	10.95	Cart
256	1	0.39	10.95	Cart
257	1	0.39	10.95	Cart
258	1	0.39	10.95	Cart
259	1	0.39	10.95	Cart
260	1	0.39	10.95	Cart
261	1	0.39	10.95	Cart
262	1	0.39	10.95	Cart
263	1	0.39	10.95	Cart
264	1	0.39	10.95	Cart
265	1	0.39	10.95	Cart
266	1	0.39	10.95	Cart
267	1	0.39	10.95	Cart
268	1	0.39	10.95	Cart
269	1	0.39	10.95	Cart
270	1	0.39	10.95	Cart
271	1	0.39	10.95	Cart
272	1	0.39	10.95	Cart
273	1	0.39	10.95	Cart
274	1	0.39	10.95	Cart
275	1	0.39	10.95	Cart
276	1	0.39	10.95	Cart
277	1	0.39	10.95	Cart
278	1	0.39	10.95	Cart
279	1	0.39	10.95	Cart
280	1	0.39	10.95	Cart
281	1	0.41	10.95	Cart
282	1	0.46	10.95	Cart
283	1	0.5	10.95	Cart
284	1	0.56	10.95	Cart
285	1	0.59	10.95	Cart
286	1	0.65	10.95	Cart
287	1	0.685	10.95	Cart
288	1	0.72	10.95	Cart
0	8	12.95	7.6	Pedestrian
1	8	12.95	7.6	Pedestrian
2	8	12.95	7.6	Pedestrian
3	8	12.95	7.6	Pedestrian
4	8	12.95	7.6	Pedestrian
5	8	12.95	7.6	Pedestrian
6	8	12.95	7.6	Pedestrian
7	8	12.95	7.6	Pedestrian
8	8	12.95	7.6	Pedestrian
9	8	12.95	7.6	Pedestrian
10	8	12.95	7.6	Pedestrian
11	8	12.95	7.6	Pedestrian
12	8	12.95	7.6	Pedestrian
13	8	12.95	7.6	Pedestrian
14	8	12.95	7.6	Pedestrian
15	8	12.95	7.6	Pedestrian
16	8	12.95	7.6	Pedestrian
17	8	12.95	7.6	Pedestrian
18	8	12.95	7.6	Pedestrian
19	8	12.95	7.6	Pedestrian
20	8	12.95	7.6	Pedestrian
21	8	12.95	7.6	Pedestrian
22	8	12.95	7.6	Pedestrian
23	8	12.95	7.6	Pedestrian
24	8	12.95	7.6	Pedestrian
25	8	12.95	7.6	Pedestrian
26	8	12.95	7.6	Pedestrian
27	8	12.95	7.6	Pedestrian
28	8	12.95	7.6	Pedestrian
29	8	12.95	7.6	Pedestrian
30	8	12.95	7.6	Pedestrian
31	8	12.95	7.6	Pedestrian
32	8	12.95	7.6	Pedestrian
33	8	12.95	7.6	Pedestrian
34	8	12.95	7.6	Pedestrian
35	8	12.95	7.6	Pedestrian
36	8	12.95	7.6	Pedestrian
37	8	12.95	7.6	Pedestrian
38	8	12.95	7.6	Pedestrian
39	8	12.95	7.6	Pedestrian
40	8	12.95	7.6	Pedestrian
41	8	12.95	7.6	Pedestrian
42	8	12.95	7.6	Pedestrian
43	8	12.95	7.6	Pedestrian
44	8	12.95	7.6	Pedestrian
45	8	12.95	7.6	Pedestrian
46	8	12.95	7.6	Pedestrian
47	8	12.95	7.6	Pedestrian
48	8	12.95	7.6	Pedestrian
49	8	12.95	7.6	Pedestrian
50	8	12.95	7.6	Pedestrian
51	8	12.95	7.6	Pedestrian
52	8	12.95	7.6	Pedestrian
53	8	12.95	7.6	Pedestrian
54	8	12.95	7.6	Pedestrian
55	8	12.95	7.6	Pedestrian
56	8	12.95	7.6	Pedestrian
57	8	12.95	7.6	Pedestrian
58	8	12.95	7.6	Pedestrian
59	8	12.95	7.6	Pedestrian
60	8	12.95	7.6	Pedestrian
61	8	12.95	7.6	Pedestrian
62	8	12.95	7.6	Pedestrian
63	8	12.895	7.56	Pedestrian
64	8	12.84	7.56	Pedestrian
65	8	12.765	7.56	Pedestrian
66	8	12.71	7.56	Pedestrian
67	8	12.655	7.56	Pedestrian
68	8	12.6	7.56	Pedestrian
69	8	12.545	7.56	Pedestrian
70	8	12.47	7.56	Pedestrian
71	8	12.415	7.56	Pedestrian
72	8	12.36	7.56	Pedestrian
73	8	12.305	7.56	Pedestrian
74	8	12.235	7.56	Pedestrian
75	8	12.175	7.56	Pedestrian
76	8	12.125	7.56	Pedestrian
77	8	12.065	7.56	Pedestrian
78	8	11.995	7.52	Pedestrian
79	8	11.94	7.52	Pedestrian
80	8	11.885	7.52	Pedestrian
81	8	11.83	7.52	Pedestrian
82	8	11.755	7.52	Pedestrian
83	8	11.7	7.52	Pedestrian
84	8	11.645	7.52	Pedestrian
85	8	11.59	7.52	Pedestrian
86	8	11.535	7.52	Pedestrian
87	8	11.46	7.52	Pedestrian
88	8	11.405	7.52	Pedestrian
89	8	11.35	7.52	Pedestrian
90	8	11.295	7.52	Pedestrian
91	8	11.22	7.52	Pedestrian
92	8	11.165	7.52	Pedestrian
93	8	11.11	7.52	Pedestrian
94	8	11.055	7.52	Pedestrian
95	8	10.98	7.52	Pedestrian
96	8	10.925	7.52	Pedestrian
97	8	10.87	7.52	Pedestrian
98	8	10.795	7.52	Pedestrian
99	8	10.745	7.52	Pedestrian
100	8	10.685	7.52	Pedestrian
101	8	10.615	7.52	Pedestrian
102	8	10.56	7.52	Pedestrian
103	8	10.485	7.52	Pedestrian
104	8	10.43	7.52	Pedestrian
105	8	10.365	7.52	Pedestrian
106	8	10.3	7.52	Pedestrian
107	8	10.235	7.52	Pedestrian
108	8	10.17	7.52	Pedestrian
109	8	10.11	7.52	Pedestrian
110	8	10.05	7.52	Pedestrian
111	8	9.98	7.52	Pedestrian
112	8	9.925	7.52	Pedestrian
113	8	9.85	7.52	Pedestrian
114	8	9.795	7.52	Pedestrian
115	8	9.74	7.54	Pedestrian
116	8	9.665	7.54	Pedestrian
117	8	9.61	7.54	Pedestrian
118	8	9.535	7.54	Pedestrian
119	8	9.48	7.54	Pedestrian
120	8	9.42	7.54	Pedestrian
121	8	9.35	7.54	Pedestrian
122	8	9.29	7.54	Pedestrian
123	8	9.225	7.54	Pedestrian
124	8	9.16	7.54	Pedestrian
125	8	9.105	7.54	Pedestrian
126	8	9.03	7.54	Pedestrian
127	8	8.975	7.54	Pedestrian
128	8	8.9	7.54	Pedestrian
129	8	8.85	7.54	Pedestrian
130	8	8.79	7.58	Pedestrian
131	8	8.72	7.54	Pedestrian
132	8	8.66	7.54	Pedestrian
133	8	8.61	7.54	Pedestrian
134	8	8.535	7.54	Pedestrian
135	8	8.48	7.54	Pedestrian
136	8	8.42	7.54	Pedestrian
137	8	8.35	7.54	Pedestrian
138	8	8.295	7.54	Pedestrian
139	8	8.24	7.5	Pedestrian
140	8	8.165	7.5	Pedestrian
141	8	8.11	7.5	Pedestrian
142	8	8.055	7.5	Pedestrian
143	8	7.98	7.5	Pedestrian
144	8	7.93	7.5	Pedestrian
145	8	7.87	7.5	Pedestrian
146	8	7.82	7.5	Pedestrian
147	8	7.74	7.5	Pedestrian
148	8	7.69	7.5	Pedestrian
149	8	7.63	7.5	Pedestrian
150	8	7.58	7.5	Pedestrian
151	8	7.5	7.5	Pedestrian
152	8	7.45	7.5	Pedestrian
153	8	7.39	7.5	Pedestrian
154	8	7.34	7.5	Pedestrian
155	8	7.265	7.5	Pedestrian
156	8	7.21	7.5	Pedestrian
157	8	7.15	7.5	Pedestrian
158	8	7.1	7.5	Pedestrian
159	8	7.025	7.5	Pedestrian
160	8	6.97	7.5	Pedestrian
161	8	6.915	7.5	Pedestrian
162	8	6.86	7.5	Pedestrian
163	8	6.785	7.5	Pedestrian
164	8	6.73	7.5	Pedestrian
165	8	6.675	7.5	Pedestrian
166	8	6.62	7.5	Pedestrian
167	8	6.55	7.5	Pedestrian
168	8	6.49	7.5	Pedestrian
169	8	6.435	7.5	Pedestrian
170	8	6.38	7.5	Pedestrian
171	8	6.31	7.5	Pedestrian
172	8	6.25	7.5	Pedestrian
173	8	6.2	7.5	Pedestrian
174	8	6.14	7.5	Pedestrian
175	8	6.07	7.5	Pedestrian
176	8	6.01	7.5	Pedestrian
177	8	5.96	7.5	Pedestrian
178	8	5.9	7.5	Pedestrian
179	8	5.85	7.5	Pedestrian
180	8	5.77	7.5	Pedestrian
181	8	5.72	7.5	Pedestrian
182	8	5.66	7.5	Pedestrian
183	8	5.61	7.5	Pedestrian
184	8	5.535	7.5	Pedestrian
185	8	5.48	7.5	Pedestrian
186	8	5.425	7.5	Pedestrian
187	8	5.37	7.5	Pedestrian
188	8	5.295	7.5	Pedestrian
189	8	5.24	7.5	Pedestrian
190	8	5.185	7.5	Pedestrian
191	8	5.13	7.5	Pedestrian
192	8	5.055	7.5	Pedestrian
193	8	5.0	7.5	Pedestrian
194	8	4.945	7.5	Pedestrian
195	8	4.89	7.5	Pedestrian
196	8	4.82	7.5	Pedestrian
197	8	4.76	7.5	Pedestrian
198	8	4.705	7.5	Pedestrian
199	8	4.65	7.5	Pedestrian
200	8	4.595	7.5	Pedestrian
201	8	4.52	7.5	Pedestrian
